age,annual_income,monthly_income_reported,employment_years,credit_score,loan_amount,debt_to_income,num_late_payments,num_credit_cards,has_cosigner,random_noise,defaulted
38.0,51807.0,4281.0,14.2,643.0,37415.0,0.305,1,2,0,-1.584,0
21.0,84013.0,7215.0,0.1,691.0,57686.0,0.209,0,0,1,-0.459,0
26.0,69454.0,5801.0,1.1,652.0,18005.0,0.244,1,5,0,1.515,0
38.0,33146.0,2808.0,6.7,803.0,11114.0,0.06,0,2,0,0.414,0
47.0,34011.0,2765.0,8.0,621.0,26158.0,0.236,1,1,0,0.192,0
21.0,62127.0,5213.0,0.9,725.0,21371.0,0.238,2,3,0,0.891,1
34.0,64185.0,5234.0,13.7,661.0,18972.0,0.355,0,1,0,-1.007,0
49.0,40603.0,3401.0,12.3,706.0,8139.0,0.24,1,7,0,-0.359,1
22.0,112553.0,9095.0,0.4,774.0,40040.0,0.379,1,2,1,0.207,0
41.0,79313.0,6597.0,10.2,525.0,25596.0,0.274,2,4,0,0.232,1
39.0,41505.0,3535.0,9.3,660.0,24949.0,0.315,0,2,0,0.01,0
57.0,39738.0,3348.0,17.2,606.0,12329.0,0.297,1,3,0,-1.668,0
35.0,49641.0,4035.0,0.3,691.0,19545.0,0.37,1,2,0,-0.746,0
36.0,47370.0,3798.0,2.1,709.0,13786.0,0.421,3,0,0,-0.252,1
47.0,96796.0,8146.0,3.9,629.0,28025.0,0.201,4,1,1,-1.164,0
23.0,85659.0,7364.0,1.2,624.0,20423.0,0.476,1,3,0,-1.137,0
36.0,55875.0,4566.0,9.0,679.0,23668.0,0.214,0,0,0,0.398,0
33.0,74619.0,6479.0,11.4,577.0,27741.0,0.282,1,5,0,-1.576,0
36.0,79652.0,6637.0,3.7,685.0,7422.0,0.247,0,1,0,-1.346,0
47.0,56461.0,4521.0,21.1,613.0,42228.0,0.451,0,3,0,-0.68,0
44.0,65925.0,5322.0,5.5,714.0,20542.0,0.194,2,2,0,1.49,0
30.0,71860.0,6081.0,0.3,568.0,44421.0,0.372,2,1,1,1.204,0
40.0,68495.0,5723.0,12.7,627.0,50015.0,0.079,1,1,0,-1.696,0
54.0,38740.0,3324.0,7.4,611.0,2268.0,0.381,0,1,0,-0.492,1
29.0,40543.0,3298.0,8.1,643.0,5777.0,0.281,1,4,0,0.863,0
40.0,48302.0,4035.0,18.3,765.0,9318.0,0.263,0,1,0,1.538,0
36.0,40018.0,3335.0,1.7,720.0,28587.0,0.231,0,3,0,-0.876,0
37.0,28345.0,2355.0,3.4,628.0,13017.0,0.293,3,2,0,0.388,0
21.0,74553.0,6165.0,0.2,626.0,21114.0,0.265,3,2,1,-0.9,0
54.0,64278.0,5318.0,30.5,737.0,5341.0,0.151,1,4,1,0.971,0
29.0,30103.0,2517.0,0.7,579.0,2307.0,0.222,3,0,0,-0.416,0
49.0,49349.0,4137.0,22.0,673.0,23842.0,0.38,1,5,0,-0.205,0
31.0,50623.0,4240.0,3.2,619.0,29227.0,0.26,0,2,0,-1.45,0
31.0,59693.0,5094.0,6.5,651.0,20246.0,0.221,1,4,0,0.838,1
51.0,33800.0,2749.0,5.6,719.0,8980.0,0.305,0,1,0,0.389,0
49.0,29905.0,2402.0,23.3,625.0,19585.0,0.349,0,1,0,0.243,0
40.0,69492.0,5909.0,13.6,735.0,48586.0,0.365,0,2,0,-0.448,0
46.0,27579.0,2255.0,0.6,814.0,9311.0,0.334,0,1,0,-0.514,0
35.0,49533.0,4096.0,3.5,704.0,30272.0,0.421,0,2,1,0.56,0
38.0,47494.0,3909.0,8.4,658.0,33345.0,0.305,0,1,0,-0.616,0
31.0,52032.0,4281.0,5.7,744.0,17453.0,0.276,0,1,0,0.831,0
48.0,61624.0,4986.0,23.1,594.0,10510.0,0.387,2,1,0,1.205,0
30.0,112921.0,9303.0,4.0,768.0,36848.0,0.229,0,1,0,-0.433,0
54.0,26777.0,2260.0,31.8,623.0,2588.0,0.26,3,2,0,0.025,0
35.0,81597.0,6799.0,2.8,813.0,6257.0,0.141,0,4,0,-1.86,0
38.0,17758.0,1495.0,15.6,618.0,11875.0,0.481,0,2,0,-0.208,0
46.0,102977.0,8496.0,23.8,718.0,71010.0,0.509,1,4,0,-0.172,0
38.0,21934.0,1861.0,11.4,557.0,11746.0,0.282,2,1,0,0.298,0
35.0,164632.0,13580.0,14.2,652.0,114013.0,0.376,0,3,0,0.707,0
38.0,46152.0,3684.0,7.3,588.0,34688.0,0.37,0,2,0,0.352,1
48.0,98298.0,8243.0,19.5,569.0,55522.0,0.319,4,2,0,1.098,0
31.0,89586.0,7580.0,0.1,744.0,65732.0,0.422,0,5,0,0.027,0
37.0,45192.0,3724.0,4.6,576.0,33428.0,0.174,3,0,0,-1.025,1
38.0,46780.0,3992.0,10.3,614.0,11968.0,0.282,1,3,0,1.2,0
48.0,37736.0,3091.0,24.1,612.0,28772.0,0.091,0,3,0,-1.148,0
37.0,78386.0,6620.0,16.1,748.0,61759.0,0.199,1,6,0,-0.906,1
58.0,45457.0,3920.0,22.0,742.0,11811.0,0.137,2,2,0,-0.09,0
36.0,38046.0,3173.0,13.9,756.0,19806.0,0.116,0,2,1,-1.152,0
35.0,70043.0,5810.0,12.3,611.0,15070.0,0.25,2,2,0,-0.323,0
36.0,36730.0,3054.0,12.5,761.0,12684.0,0.336,0,5,0,-1.569,0
24.0,47432.0,4081.0,0.4,605.0,24572.0,0.233,0,0,0,-0.555,0
27.0,57716.0,4848.0,3.2,609.0,4506.0,0.245,0,3,0,-1.488,0
32.0,41192.0,3580.0,5.9,614.0,22030.0,0.227,1,4,0,0.523,0
50.0,44086.0,3694.0,24.0,626.0,18275.0,0.314,3,1,1,0.151,0
38.0,109736.0,9025.0,10.3,659.0,15674.0,0.24,1,6,0,-1.169,0
33.0,50171.0,4132.0,10.4,606.0,28268.0,0.199,1,3,0,-1.32,0
51.0,46782.0,3903.0,30.1,691.0,35407.0,0.393,3,4,0,-0.566,1
55.0,50832.0,4063.0,19.4,487.0,2627.0,0.213,3,1,0,-0.325,1
52.0,67480.0,5570.0,25.2,689.0,25529.0,0.173,0,5,0,0.757,0
29.0,34539.0,2852.0,4.8,586.0,4995.0,0.374,0,1,1,-1.421,0
33.0,66658.0,5582.0,7.9,617.0,13682.0,0.132,3,1,0,0.95,0
58.0,61710.0,5342.0,18.1,624.0,25838.0,0.423,1,2,1,-0.48,0
41.0,24592.0,2052.0,19.8,736.0,6603.0,0.197,1,2,0,-0.518,0
35.0,123316.0,9881.0,12.3,701.0,66205.0,0.308,1,1,0,-1.273,1
46.0,106134.0,8683.0,19.5,658.0,26324.0,0.201,0,3,0,-0.343,0
49.0,38362.0,3214.0,9.6,615.0,24252.0,0.301,1,1,0,-1.258,0
32.0,33190.0,2771.0,5.7,718.0,6227.0,0.248,0,6,0,0.04,0
40.0,60944.0,5244.0,17.6,794.0,44516.0,0.202,2,1,0,1.083,0
48.0,28954.0,2459.0,26.4,671.0,10137.0,0.14,1,1,0,2.114,0
25.0,101622.0,8626.0,5.2,551.0,9308.0,0.246,3,2,1,-0.081,0
38.0,44546.0,3696.0,13.3,617.0,5559.0,0.348,1,4,0,0.227,0
26.0,114108.0,9718.0,4.2,701.0,51316.0,0.367,0,3,1,0.221,0
27.0,37953.0,3106.0,0.7,629.0,27830.0,0.228,3,2,0,1.746,0
32.0,52292.0,4442.0,8.9,604.0,22826.0,0.228,2,3,0,0.008,0
43.0,97279.0,8061.0,8.1,601.0,37708.0,0.283,4,3,0,-0.884,0
34.0,47554.0,3848.0,12.5,673.0,29940.0,0.3,0,3,0,-0.213,0
31.0,62164.0,5242.0,0.1,553.0,13682.0,0.3,1,4,1,-1.276,0
39.0,89930.0,7704.0,17.3,666.0,50134.0,0.257,3,2,0,1.69,1
25.0,42825.0,3540.0,2.6,667.0,9152.0,0.263,0,0,0,0.457,0
43.0,31173.0,2679.0,2.9,630.0,21322.0,0.271,3,2,1,1.003,0
50.0,28529.0,2299.0,18.3,596.0,20284.0,0.058,2,1,0,-0.726,1
37.0,71513.0,5817.0,11.9,737.0,14012.0,0.259,0,2,0,0.483,0
36.0,65515.0,5444.0,12.3,573.0,10330.0,0.378,1,3,0,-0.127,1
42.0,88684.0,7336.0,15.5,680.0,52546.0,0.439,0,4,0,-1.834,0
21.0,48619.0,3998.0,0.6,711.0,26236.0,0.418,0,2,0,-1.195,1
44.0,28890.0,2414.0,2.0,672.0,14914.0,0.309,0,2,0,0.31,0
70.0,19079.0,1573.0,40.0,766.0,8243.0,0.181,0,1,0,2.391,0
37.0,199920.0,16540.0,16.4,589.0,29347.0,0.245,3,4,0,0.899,0
37.0,69717.0,5842.0,13.0,611.0,41106.0,0.224,0,1,0,0.647,0
46.0,58492.0,4809.0,0.9,628.0,10046.0,0.159,1,4,0,1.507,0
56.0,62347.0,5185.0,27.3,850.0,28501.0,0.206,0,1,0,-0.603,0
49.0,28882.0,2376.0,7.7,699.0,8952.0,0.227,0,5,1,0.584,0
21.0,38461.0,3128.0,1.0,709.0,11490.0,0.161,1,6,0,-1.153,1
44.0,120522.0,10197.0,1.5,707.0,81255.0,0.393,0,1,0,-0.001,0
66.0,73965.0,6374.0,4.3,668.0,29006.0,0.361,3,6,0,-0.685,1
45.0,39006.0,3320.0,4.5,736.0,16386.0,0.295,3,2,0,0.891,0
25.0,31667.0,2656.0,4.0,531.0,22868.0,0.338,3,5,1,-2.041,1
41.0,43609.0,3587.0,13.7,686.0,20446.0,0.331,0,1,0,-0.991,1
24.0,47722.0,3954.0,2.8,691.0,31066.0,0.227,0,4,0,1.475,0
52.0,138303.0,11769.0,11.2,737.0,96418.0,0.48,0,3,0,0.976,0
27.0,50532.0,4019.0,6.6,582.0,28873.0,0.223,3,2,1,0.091,0
39.0,32202.0,2664.0,8.4,588.0,5089.0,0.133,1,3,0,0.517,0
29.0,53569.0,4530.0,1.1,589.0,7470.0,0.316,0,4,0,0.31,0
32.0,61947.0,5045.0,9.2,701.0,23272.0,0.356,1,3,0,2.348,0
54.0,30910.0,2598.0,18.2,707.0,3010.0,0.27,0,3,1,0.257,0
39.0,65911.0,5534.0,11.4,599.0,18161.0,0.424,1,2,0,0.448,0
32.0,94760.0,7667.0,4.6,796.0,19554.0,0.318,1,4,0,-0.504,1
25.0,58541.0,4887.0,3.8,682.0,4624.0,0.218,0,2,0,0.083,0
21.0,38423.0,3162.0,0.0,669.0,13423.0,0.241,1,3,1,-1.391,0
24.0,43352.0,3643.0,2.1,647.0,10266.0,0.315,2,0,0,0.239,0
39.0,26072.0,2202.0,8.2,729.0,3297.0,0.308,0,0,0,0.47,0
49.0,51785.0,4350.0,21.5,698.0,30953.0,0.421,0,4,0,0.287,0
32.0,63256.0,5279.0,3.1,794.0,46457.0,0.383,1,5,0,1.254,0
55.0,36739.0,3079.0,8.2,579.0,18942.0,0.143,1,2,1,1.379,0
30.0,131657.0,10713.0,3.2,553.0,98347.0,0.283,3,4,0,1.458,1
35.0,78560.0,6543.0,7.4,612.0,13736.0,0.176,1,1,0,-1.136,0
26.0,24547.0,2013.0,1.3,699.0,15368.0,0.446,0,2,0,0.866,0
49.0,24775.0,2107.0,19.8,640.0,8831.0,0.203,0,2,0,0.593,0
61.0,35323.0,2984.0,13.6,756.0,14735.0,0.32,0,2,0,0.955,0
21.0,111639.0,9430.0,0.4,633.0,61202.0,0.23,0,7,1,-0.187,0
34.0,82125.0,7078.0,7.9,740.0,52368.0,0.102,1,3,0,0.1,0
52.0,114206.0,9454.0,12.0,608.0,10834.0,0.174,2,6,0,-0.729,0
22.0,55253.0,4554.0,1.5,744.0,18849.0,0.275,0,0,0,1.365,0
44.0,50052.0,4142.0,15.9,764.0,31219.0,0.357,1,2,0,0.09,1
51.0,31373.0,2531.0,23.8,632.0,14156.0,0.353,2,3,0,1.705,0
39.0,64373.0,5201.0,9.9,699.0,19715.0,0.167,2,5,0,-1.134,0
44.0,50353.0,4248.0,8.8,683.0,4048.0,0.331,0,3,0,0.177,1
57.0,49488.0,4009.0,7.5,700.0,2748.0,0.395,2,5,0,0.089,0
59.0,113915.0,9289.0,17.2,759.0,42015.0,0.351,0,0,1,-1.69,0
37.0,51960.0,4321.0,15.1,736.0,21444.0,0.264,0,1,0,0.729,0
32.0,100111.0,8274.0,1.5,697.0,22214.0,0.305,0,1,0,1.138,0
28.0,26915.0,2283.0,1.7,707.0,17487.0,0.315,0,3,0,-0.734,0
49.0,184377.0,15383.0,19.1,581.0,109261.0,0.44,2,1,0,0.033,1
23.0,46496.0,3813.0,1.7,658.0,8887.0,0.47,0,1,0,-0.796,0
35.0,75608.0,6423.0,13.9,590.0,14441.0,0.364,2,2,0,1.325,0
39.0,81220.0,6867.0,0.6,659.0,56743.0,0.305,2,0,0,-1.706,1
32.0,43971.0,3561.0,11.0,744.0,32510.0,0.297,0,6,0,-2.002,0
41.0,79511.0,6659.0,15.3,667.0,62688.0,0.307,1,4,1,0.783,0
66.0,81393.0,6686.0,35.8,503.0,45970.0,0.321,3,2,0,0.505,1
37.0,39902.0,3276.0,6.3,590.0,29794.0,0.248,1,1,1,0.626,0
33.0,40115.0,3468.0,4.1,703.0,6474.0,0.497,3,4,0,0.276,1
49.0,56133.0,4689.0,0.4,622.0,9362.0,0.221,2,0,0,0.99,1
41.0,52215.0,4332.0,16.2,723.0,4237.0,0.43,0,4,0,0.048,0
54.0,102950.0,8594.0,5.5,578.0,46728.0,0.08,5,4,0,-0.357,1
40.0,75455.0,6398.0,4.5,689.0,16295.0,0.272,0,3,0,1.953,0
35.0,53284.0,4378.0,4.2,692.0,25396.0,0.266,2,5,0,0.419,0
21.0,72245.0,5957.0,0.9,716.0,4028.0,0.323,0,3,0,-0.37,0
21.0,21897.0,1849.0,0.3,614.0,9782.0,0.264,3,5,0,-0.118,1
21.0,41698.0,3369.0,0.4,715.0,29884.0,0.439,1,0,0,-1.084,1
42.0,62605.0,5321.0,16.6,774.0,37215.0,0.276,0,1,0,1.44,0
23.0,90853.0,7328.0,2.7,502.0,29551.0,0.197,7,2,1,-1.013,0
52.0,60173.0,4990.0,25.2,676.0,6089.0,0.203,1,3,0,0.015,0
38.0,106011.0,8552.0,9.8,538.0,24790.0,0.253,1,2,0,0.399,1
35.0,81280.0,6630.0,0.0,600.0,34749.0,0.372,1,0,0,-1.853,1
29.0,44150.0,3775.0,1.4,606.0,10729.0,0.391,0,0,0,-0.308,0
45.0,51641.0,4393.0,6.3,658.0,32652.0,0.18,3,8,0,0.044,1
29.0,66097.0,5635.0,3.8,688.0,49664.0,0.22,0,3,0,-0.703,0
27.0,44945.0,3637.0,2.6,725.0,8187.0,0.193,1,2,0,-0.389,0
51.0,109554.0,8938.0,16.0,686.0,5936.0,0.271,1,4,0,0.616,0
42.0,33395.0,2802.0,9.0,712.0,3775.0,0.396,4,4,0,1.178,0
35.0,63407.0,5360.0,11.2,590.0,41351.0,0.317,3,0,0,0.306,1
45.0,76576.0,6279.0,1.3,735.0,6913.0,0.355,0,5,0,-1.607,0
38.0,47764.0,3934.0,18.0,438.0,29123.0,0.375,4,2,0,-0.576,1
42.0,43158.0,3515.0,18.7,776.0,15274.0,0.241,1,3,0,-0.653,0
29.0,53149.0,4576.0,3.0,756.0,19641.0,0.172,0,1,0,-1.234,0
61.0,79260.0,6542.0,16.2,721.0,47404.0,0.241,0,2,0,-1.461,1
32.0,43921.0,3662.0,11.2,822.0,12738.0,0.382,2,1,0,0.215,0
55.0,33999.0,2838.0,32.9,550.0,22367.0,0.36,3,3,1,-0.62,0
36.0,92305.0,7862.0,6.3,718.0,11148.0,0.308,1,1,0,0.689,0
47.0,65826.0,5381.0,1.6,670.0,38771.0,0.395,1,2,0,1.126,0
46.0,86563.0,7382.0,25.8,690.0,62997.0,0.315,0,2,1,-2.185,0
51.0,77404.0,6285.0,20.0,589.0,13406.0,0.267,2,5,1,1.891,0
29.0,146684.0,12509.0,6.1,691.0,68376.0,0.143,0,1,0,0.579,0
50.0,90837.0,7310.0,8.2,688.0,48210.0,0.427,0,1,0,0.569,0
58.0,39706.0,3302.0,31.4,627.0,5939.0,0.29,1,2,0,0.582,0
35.0,67962.0,5848.0,8.4,659.0,31089.0,0.255,0,0,0,-0.157,0
38.0,42797.0,3616.0,8.6,572.0,10238.0,0.29,0,1,0,-1.317,0
32.0,44834.0,3768.0,9.1,637.0,27581.0,0.45,1,1,0,-0.139,0
34.0,29128.0,2376.0,5.3,730.0,13866.0,0.399,1,2,0,-2.855,0
57.0,48356.0,3970.0,15.8,737.0,17308.0,0.264,1,3,0,1.723,0
27.0,70288.0,6015.0,4.5,716.0,42658.0,0.347,0,6,0,-0.722,0
28.0,53390.0,4491.0,4.9,730.0,31974.0,0.423,1,5,0,0.239,0
56.0,33536.0,2844.0,34.7,745.0,6971.0,0.335,0,5,0,-1.374,0
45.0,27715.0,2313.0,14.0,622.0,1918.0,0.312,1,3,0,1.203,0
61.0,142261.0,11788.0,13.3,690.0,33605.0,0.091,0,1,0,0.026,0
33.0,63666.0,5387.0,3.7,738.0,45327.0,0.425,1,3,0,1.141,0
39.0,37959.0,3180.0,10.4,569.0,13196.0,0.197,1,3,0,1.124,0
31.0,67703.0,5623.0,1.3,564.0,13615.0,0.113,2,1,0,-1.694,0
40.0,147299.0,11928.0,11.5,565.0,48115.0,0.12,4,2,0,-0.24,1
21.0,72715.0,6175.0,0.4,535.0,24531.0,0.214,2,1,0,-0.422,0
46.0,15692.0,1319.0,9.0,591.0,6129.0,0.349,2,0,0,-0.963,1
42.0,181429.0,14936.0,4.1,625.0,70308.0,0.416,2,10,0,0.808,0
37.0,23931.0,2041.0,8.6,770.0,6547.0,0.334,2,3,0,-0.038,0
34.0,50130.0,4198.0,0.5,630.0,13766.0,0.474,2,2,0,0.231,1
28.0,33026.0,2767.0,5.0,556.0,21461.0,0.26,1,0,0,-0.196,0
46.0,39422.0,3343.0,7.4,675.0,21575.0,0.277,0,2,0,0.14,1
25.0,62509.0,5279.0,4.6,649.0,34977.0,0.113,0,1,1,-0.466,0
44.0,21658.0,1815.0,12.4,611.0,4178.0,0.242,1,0,0,1.126,1
61.0,52811.0,4384.0,31.9,635.0,41927.0,0.096,0,4,0,0.33,0
54.0,92170.0,7986.0,29.2,749.0,10618.0,0.166,0,5,1,-1.51,0
21.0,37633.0,3090.0,1.3,562.0,21146.0,0.363,4,2,0,0.244,1
32.0,29421.0,2488.0,10.5,549.0,17875.0,0.131,3,1,0,-0.166,1
43.0,51658.0,4298.0,5.1,695.0,12934.0,0.141,1,2,1,0.49,0
37.0,47232.0,3972.0,5.2,620.0,5093.0,0.124,3,4,0,-0.062,0
23.0,42076.0,3593.0,1.8,770.0,25374.0,0.378,0,6,0,0.218,0
42.0,32220.0,2668.0,12.0,655.0,15278.0,0.464,0,1,0,0.558,0
38.0,69475.0,5859.0,10.9,658.0,53789.0,0.293,0,3,1,1.233,0
59.0,71895.0,6023.0,26.5,728.0,42832.0,0.394,1,5,1,0.045,0
35.0,34049.0,2801.0,1.7,544.0,25443.0,0.184,5,3,0,0.225,1
51.0,36237.0,3096.0,5.2,686.0,19050.0,0.423,2,3,1,1.726,0
24.0,58484.0,4943.0,2.6,636.0,24768.0,0.228,1,1,0,0.592,1
27.0,35627.0,2943.0,4.2,734.0,27025.0,0.367,0,2,0,-3.813,0
46.0,59605.0,5077.0,21.2,625.0,39585.0,0.297,0,1,0,-1.099,1
50.0,106480.0,8726.0,20.8,683.0,8123.0,0.108,1,1,0,-0.053,0
27.0,53539.0,4459.0,1.6,636.0,26089.0,0.211,0,2,0,0.698,0
38.0,31855.0,2632.0,1.3,690.0,5163.0,0.317,0,1,0,1.328,0
23.0,65613.0,5550.0,1.1,643.0,49931.0,0.115,1,4,0,-1.68,0
36.0,50774.0,4191.0,5.9,681.0,28277.0,0.33,0,2,1,-0.758,0
47.0,51406.0,4349.0,20.9,793.0,19972.0,0.158,0,5,0,0.294,0
33.0,68117.0,5744.0,8.9,644.0,52444.0,0.354,0,1,0,-0.357,0
35.0,75061.0,6208.0,13.3,695.0,22688.0,0.164,0,2,1,0.016,0
26.0,55886.0,4828.0,2.8,821.0,21410.0,0.344,0,2,1,-0.253,0
31.0,53518.0,4393.0,3.1,689.0,18694.0,0.382,1,6,0,0.386,1
57.0,139202.0,11273.0,18.8,499.0,20727.0,0.283,1,1,0,1.657,0
39.0,94404.0,8002.0,4.1,615.0,15333.0,0.292,1,3,0,-0.276,0
27.0,80032.0,6383.0,0.4,576.0,39476.0,0.449,1,2,0,-0.38,1
35.0,58345.0,5007.0,7.3,728.0,5960.0,0.222,0,2,0,0.315,0
21.0,34979.0,2921.0,0.4,654.0,26175.0,0.247,0,3,0,0.095,1
27.0,91346.0,7395.0,0.2,735.0,27014.0,0.364,1,1,0,2.445,0
53.0,58690.0,4798.0,23.8,715.0,17062.0,0.342,1,2,0,-0.309,0
36.0,42419.0,3419.0,10.6,708.0,6565.0,0.276,0,3,0,0.61,0
59.0,49300.0,4140.0,2.9,576.0,15441.0,0.178,0,2,0,-0.607,0
37.0,35607.0,2889.0,12.0,701.0,20238.0,0.397,0,2,0,-0.362,0
38.0,88511.0,7450.0,1.5,756.0,67976.0,0.176,1,3,0,-0.979,0
45.0,74791.0,6195.0,13.0,565.0,14542.0,0.528,1,2,0,0.276,0
21.0,59684.0,4926.0,0.6,638.0,10934.0,0.18,0,2,0,-1.295,1
40.0,53951.0,4542.0,10.1,690.0,8323.0,0.189,0,4,1,0.037,0
37.0,40489.0,3416.0,13.1,673.0,19455.0,0.334,1,7,0,1.15,0
54.0,21090.0,1798.0,13.2,767.0,2904.0,0.355,2,2,1,0.644,0
49.0,29123.0,2396.0,6.1,714.0,3381.0,0.203,2,2,0,-0.128,0
26.0,39375.0,3279.0,2.7,690.0,23938.0,0.469,1,1,1,1.959,1
52.0,36800.0,3028.0,10.8,723.0,23732.0,0.333,0,3,1,-0.756,0
35.0,62649.0,5238.0,2.3,715.0,17913.0,0.275,0,1,0,1.596,0
28.0,79242.0,6501.0,3.8,665.0,38519.0,0.339,1,2,0,-0.679,1
40.0,51911.0,4289.0,4.1,637.0,31499.0,0.421,3,3,1,0.512,0
36.0,103684.0,8568.0,7.4,733.0,8991.0,0.461,1,6,0,-0.776,0
55.0,38669.0,3241.0,20.7,618.0,20341.0,0.319,3,2,0,0.324,1
42.0,51746.0,4312.0,17.0,663.0,13694.0,0.173,2,4,0,1.269,1
40.0,53752.0,4525.0,17.3,588.0,19181.0,0.174,1,2,0,-0.48,0
48.0,89911.0,7477.0,18.6,721.0,28517.0,0.159,1,2,0,1.485,0
50.0,57684.0,4751.0,26.8,760.0,33962.0,0.236,1,1,0,-0.131,0
47.0,58407.0,4886.0,14.8,602.0,23455.0,0.304,1,4,0,-0.69,0
54.0,26119.0,2137.0,23.9,661.0,16195.0,0.321,0,1,0,1.492,0
45.0,36685.0,3092.0,19.0,636.0,10501.0,0.413,4,2,0,-0.706,1
40.0,90063.0,7462.0,16.4,743.0,41065.0,0.093,0,4,0,-1.904,0
52.0,21616.0,1809.0,23.8,771.0,15785.0,0.299,0,0,0,-1.72,0
37.0,100653.0,8425.0,15.3,634.0,38103.0,0.346,1,2,1,0.602,0
38.0,68867.0,5923.0,8.7,448.0,33210.0,0.02,3,0,0,-0.915,1
57.0,39289.0,3299.0,35.2,758.0,21722.0,0.345,0,3,0,-0.29,0
56.0,37823.0,3157.0,14.3,670.0,27771.0,0.573,1,0,0,-0.344,0
38.0,129090.0,10609.0,1.3,664.0,68044.0,0.377,0,2,0,1.26,0
33.0,103800.0,8789.0,2.4,729.0,52865.0,0.331,1,2,0,0.624,0
54.0,52122.0,4320.0,19.0,644.0,35190.0,0.273,0,4,0,0.625,0
47.0,58434.0,4721.0,0.4,616.0,46389.0,0.323,0,5,0,0.491,1
41.0,41122.0,3413.0,3.4,637.0,29781.0,0.454,0,2,0,-0.347,0
34.0,58439.0,4889.0,5.4,697.0,8395.0,0.265,1,3,0,-0.911,0
42.0,40613.0,3329.0,13.5,728.0,22635.0,0.419,0,1,0,-1.173,0
38.0,53090.0,4414.0,2.9,776.0,15738.0,0.346,0,1,0,0.388,0
31.0,124211.0,10336.0,6.1,691.0,44822.0,0.463,0,3,0,-0.426,0
39.0,52684.0,4385.0,12.9,656.0,28134.0,0.409,1,4,0,0.853,0
41.0,34320.0,2931.0,16.0,730.0,5451.0,0.319,0,0,1,-0.208,0
34.0,29739.0,2413.0,9.2,597.0,16937.0,0.313,1,2,0,0.551,1
48.0,58238.0,5051.0,7.0,763.0,15732.0,0.269,1,3,0,1.647,0
52.0,39053.0,3252.0,32.1,691.0,25948.0,0.398,0,1,0,2.089,0
49.0,61455.0,5181.0,25.5,657.0,20205.0,0.241,1,2,0,-0.146,0
35.0,26537.0,2217.0,5.6,595.0,2321.0,0.311,3,4,0,0.655,0
46.0,75034.0,6037.0,0.8,704.0,37449.0,0.281,1,3,0,-1.683,0
39.0,34133.0,2784.0,10.0,645.0,20901.0,0.166,0,1,0,-1.067,0
24.0,56158.0,4631.0,3.8,655.0,28782.0,0.322,1,1,0,0.104,0
45.0,47233.0,4014.0,20.9,553.0,29950.0,0.147,3,0,1,0.766,0
40.0,119177.0,9656.0,17.6,638.0,77834.0,0.255,0,2,0,-0.581,0
67.0,59412.0,4866.0,40.0,640.0,4854.0,0.367,2,5,0,-0.859,0
54.0,131999.0,11036.0,24.3,701.0,6783.0,0.317,0,1,0,-0.795,0
46.0,70786.0,5955.0,4.2,643.0,15448.0,0.315,0,1,0,0.793,0
41.0,104456.0,8782.0,0.8,475.0,22827.0,0.214,3,4,1,0.117,1
40.0,50068.0,4090.0,3.0,632.0,23642.0,0.405,1,2,0,0.329,0
27.0,64252.0,5183.0,1.4,559.0,14253.0,0.211,2,2,0,0.293,1
21.0,95176.0,8017.0,0.1,587.0,30802.0,0.371,2,4,0,0.542,1
28.0,82646.0,7085.0,3.8,732.0,32252.0,0.43,0,3,0,-0.011,0
37.0,69845.0,5780.0,13.7,549.0,34966.0,0.147,2,2,0,0.352,1
21.0,47454.0,3864.0,0.0,681.0,37847.0,0.259,1,3,0,0.335,1
32.0,51207.0,4231.0,9.7,629.0,29003.0,0.25,2,1,1,-1.859,0
35.0,91770.0,7708.0,14.1,618.0,22882.0,0.327,1,1,1,0.591,0
36.0,100785.0,8360.0,2.4,593.0,31556.0,0.206,1,1,0,0.196,1
31.0,42121.0,3609.0,0.2,682.0,3485.0,0.183,2,1,0,0.066,0
34.0,39356.0,3340.0,6.8,694.0,14351.0,0.295,1,0,0,-0.998,0
57.0,36616.0,3063.0,32.1,555.0,18009.0,0.244,4,3,1,-0.328,0
45.0,79894.0,6398.0,18.6,750.0,60885.0,0.285,1,1,0,-0.134,0
32.0,36200.0,2975.0,0.4,577.0,9085.0,0.389,5,3,0,-2.275,1
37.0,79460.0,6549.0,11.6,693.0,18485.0,0.138,1,3,0,-0.039,0
38.0,70309.0,5772.0,14.5,585.0,4424.0,0.289,3,3,0,-0.163,1
30.0,43036.0,3600.0,2.6,629.0,20700.0,0.241,1,2,1,0.422,1
30.0,111171.0,9303.0,6.2,574.0,88592.0,0.302,0,4,0,-0.293,0
49.0,28483.0,2294.0,14.4,630.0,9352.0,0.241,0,2,0,-0.268,0
33.0,116062.0,9827.0,2.8,647.0,49139.0,0.182,0,0,0,-0.047,1
26.0,63487.0,5292.0,5.4,582.0,5947.0,0.339,0,4,0,-1.77,0
38.0,21634.0,1816.0,3.9,684.0,10348.0,0.577,0,2,0,-0.688,0
39.0,112582.0,9522.0,16.2,699.0,23367.0,0.29,1,2,0,0.108,0
21.0,85185.0,6990.0,0.7,850.0,5247.0,0.227,0,1,0,-1.403,0
38.0,45360.0,3875.0,3.9,727.0,25533.0,0.227,0,3,0,-0.165,0
